filing_date,cik,company_name,form_type,filing_date,accession,ticker
2016-02-25,1037760,CEPHEID,10-K,2016-02-25,0001628280-16-011718,
2016-02-25,1037868,AMETEK INC/,10-K,2016-02-25,0001193125-16-478197,ame
2016-02-25,1037976,JONES LANG LASALLE INC,10-K,2016-02-25,0001037976-16-000086,jll
2016-02-05,1038074,SILICON LABORATORIES INC,10-K,2016-02-05,0001047469-16-010039,slab
2016-03-15,1038133,HESKA CORP,10-K,2016-03-15,0001038133-16-000212,hska
2016-02-19,1038205,BANK OF THE OZARKS INC,10-K,2016-02-19,0001564590-16-012932,
2016-03-03,1038222,"Reis, Inc.",10-K,2016-03-03,0001193125-16-490801,
2016-03-24,1038277,INTERNATIONAL ISOTOPES INC,10-K,2016-03-24,0001515971-16-000459,inis
2016-02-19,1038357,PIONEER NATURAL RESOURCES CO,10-K,2016-02-19,0001038357-16-000101,pxd
2016-03-10,1038509,PRUCO LIFE INSURANCE OF NEW JERSEY,10-K,2016-03-10,0001038509-16-000017,
2016-01-14,103872,"VOLT INFORMATION SCIENCES, INC.",10-K,2016-01-14,0000103872-16-000017,volt
2016-03-30,1038773,SMARTFINANCIAL INC.,10-K,2016-03-30,0001144204-16-091601,smbk
2016-02-26,1039101,L 3 COMMUNICATIONS CORP,10-K,2016-02-26,0001193125-16-480793,
2016-03-04,1039399,FORMFACTOR INC,10-K,2016-03-04,0001039399-16-000037,form
2016-01-08,1039466,XSUNX INC,10-K,2016-01-08,0001185185-16-003424,xsnx
2016-02-23,1039684,ONEOK INC /NEW/,10-K,2016-02-23,0001039684-16-000113,oke
2016-02-26,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,10-K,2016-02-26,0001039828-16-000136,ael-pb
2016-03-09,1040161,"PIXELWORKS, INC",10-K,2016-03-09,0001040161-16-000051,pxlw
2016-02-26,1040426,SYNTEL INC,10-K,2016-02-26,0001193125-16-482419,synt
2016-02-22,1040593,CARRIZO OIL & GAS INC,10-K,2016-02-22,0001040593-16-000132,crzo
2016-02-29,1040719,WALTER INVESTMENT MANAGEMENT CORP,10-K,2016-02-29,0001040719-16-000052,
2016-02-23,1040765,VORNADO REALTY LP,10-K,2016-02-23,0001040765-16-000019,
2016-03-28,1040792,Helios & Matheson Analytics Inc.,10-K,2016-03-28,0001437749-16-028509,hmny
2016-03-29,1040799,FOUR OAKS FINCORP INC,10-K,2016-03-29,0001040799-16-000015,
2016-02-26,1040829,"Ryman Hospitality Properties, Inc.",10-K,2016-02-26,0001193125-16-480931,rhp
2016-03-25,1040896,"Intellicheck Mobilisa, Inc.",10-K,2016-03-25,0001493152-16-008290,idn
2016-02-29,1040971,SL GREEN REALTY CORP,10-K,2016-02-29,0001040971-16-000016,slg-pi
2016-02-29,1041024,"ROCKWELL MEDICAL, INC.",10-K,2016-02-29,0001047469-16-010588,rmti
2016-02-16,1041061,YUM BRANDS INC,10-K,2016-02-16,0001041061-16-000056,yum
2016-02-23,1041379,"POPEYES LOUISIANA KITCHEN, INC.",10-K,2016-02-23,0001041379-16-000029,
2016-03-09,1041550,HOPFED BANCORP INC,10-K,2016-03-09,0001193125-16-498379,
2016-03-14,1041657,"RADIO ONE, INC.",10-K,2016-03-14,0001144204-16-087899,uonek
2016-03-30,104169,WAL MART STORES INC,10-K,2016-03-30,0000104169-16-000079,wmt
2016-03-24,1041859,"Childrens Place, Inc.",10-K,2016-03-24,0001628280-16-013022,plce
2016-02-26,1042046,AMERICAN FINANCIAL GROUP INC,10-K,2016-02-26,0001042046-16-000074,afgb
2016-03-29,1042074,"CymaBay Therapeutics, Inc.",10-K,2016-03-29,0001193125-16-521392,cbay
2016-03-30,1042187,CTI INDUSTRIES CORP,10-K,2016-03-30,0001144204-16-091013,ctib
2016-02-01,1042418,"HedgePath Pharmaceuticals, Inc.",10-K,2016-02-01,0001193125-16-446037,inti
2016-03-25,1042642,DISH DBS CORP,10-K,2016-03-25,0001558370-16-004380,
2016-03-07,1042729,MERCANTILE BANK CORP,10-K,2016-03-07,0001437749-16-026935,mbwm
2016-02-26,1042773,CENTERPOINT ENERGY RESOURCES CORP,10-K,2016-02-26,0001042773-16-000023,
2016-02-17,1042776,"Piedmont Office Realty Trust, Inc.",10-K,2016-02-17,0001042776-16-000200,pdm
2016-02-26,1042810,"EQUITY ONE, INC.",10-K,2016-02-26,0001042810-16-000148,
2016-02-25,1042893,DRIL-QUIP INC,10-K,2016-02-25,0001193125-16-476825,drq
2016-02-26,1043000,CAPITAL SENIOR LIVING CORP,10-K,2016-02-26,0001193125-16-482142,csu
2016-02-29,1043121,BOSTON PROPERTIES LTD PARTNERSHIP,10-K,2016-02-29,0001656423-16-000013,
2016-03-30,1043186,American Electric Technologies Inc,10-K,2016-03-30,0001564590-16-015598,slng
2016-02-26,1043219,ANNALY CAPITAL MANAGEMENT INC,10-K,2016-02-26,0001157523-16-004749,nly-pi
2016-02-29,1043277,C H ROBINSON WORLDWIDE INC,10-K,2016-02-29,0001043277-16-000020,chrw
2016-03-14,1043337,STONERIDGE INC,10-K,2016-03-14,0001144204-16-087901,sri
2016-02-26,1043509,SONIC AUTOMOTIVE INC,10-K,2016-02-26,0001564590-16-013579,sah
2016-03-28,1043565,POTOMAC FUTURES FUND LP,10-K,2016-03-28,0001193125-16-519598,
2016-02-19,1043604,JUNIPER NETWORKS INC,10-K,2016-02-19,0001043604-16-000219,jnpr
2016-03-29,1043951,CAMPBELL FUND TRUST,10-K,2016-03-29,0001043951-16-000065,
2016-03-10,1044378,BIOCEPT INC,10-K,2016-03-10,0001564590-16-014436,bioc
2016-02-23,1044435,ACTIVE POWER INC,10-K,2016-02-23,0001044435-16-000065,
2016-02-29,1044777,VASCO DATA SECURITY INTERNATIONAL INC,10-K,2016-02-29,0001193125-16-485621,ospn
2016-02-25,1045309,W R GRACE & CO,10-K,2016-02-25,0001045309-16-000163,gra
2016-03-11,1045425,RAIT Financial Trust,10-K,2016-03-11,0001564590-16-014500,
2016-02-25,1045450,EPR PROPERTIES,10-K,2016-02-25,0001045450-16-000117,epr-pe
2016-02-19,1045609,"Prologis, Inc.",10-K,2016-02-19,0001564590-16-012933,pldgp
2016-02-19,1045610,"Prologis, L.P.",10-K,2016-02-19,0001564590-16-012933,
2016-02-26,10456,BAXTER INTERNATIONAL INC,10-K,2016-02-26,0001193125-16-479471,bax
2016-01-13,1045742,LIVE VENTURES Inc,10-K,2016-01-13,0001019687-16-004810,live
2016-03-17,1045810,NVIDIA CORP,10-K,2016-03-17,0001045810-16-000205,nvda
2016-03-10,1046025,HERITAGE FINANCIAL CORP /WA/,10-K,2016-03-10,0001046025-16-000163,hfwa
2016-02-25,1046102,RITCHIE BROS AUCTIONEERS INC,10-K,2016-02-25,0001279569-16-002775,rba
2016-03-25,1046203,GUARANTY FEDERAL BANCSHARES INC,10-K,2016-03-25,0001437749-16-028415,gfed
2016-02-19,1046257,Ingredion Inc,10-K,2016-02-19,0001104659-16-098429,ingr
2016-02-29,1046311,CHOICE HOTELS INTERNATIONAL INC /DE,10-K,2016-02-29,0001046311-16-000023,chh
2016-02-29,1046327,REALNETWORKS INC,10-K,2016-02-29,0001046327-16-000072,rnwk
2016-02-29,1046568,CAREER EDUCATION CORP,10-K,2016-02-29,0001564590-16-013719,prdo
2016-03-17,1046995,EMAGIN CORP,10-K,2016-03-17,0001013762-16-001392,eman
2016-02-10,1047122,RAYTHEON CO/,10-K,2016-02-10,0001047122-16-000210,
2016-02-22,1047127,"AMKOR TECHNOLOGY, INC.",10-K,2016-02-22,0001047127-16-000049,amkr
2016-01-27,1047166,UNITED RENTALS NORTH AMERICA INC,10-K,2016-01-27,0001067701-16-000039,
2016-03-15,1047170,EASTERN VIRGINIA BANKSHARES INC,10-K,2016-03-15,0001144204-16-088001,
2016-02-19,1047335,NATIONAL HEALTHCARE CORP,10-K,2016-02-19,0001047335-16-000180,nhc
2016-02-23,1047340,FRESH DEL MONTE PRODUCE INC,10-K,2016-02-23,0001047340-16-000385,fdp
2016-02-18,1047862,CONSOLIDATED EDISON INC,10-K,2016-02-18,0001047862-16-000225,ed
2016-03-24,1047881,"TALON INTERNATIONAL, INC.",10-K,2016-03-24,0001437749-16-028354,
2016-02-26,1047884,ANWORTH MORTGAGE ASSET CORP,10-K,2016-02-26,0001564590-16-013531,
2016-03-23,1048055,"PHYSICAL PROPERTY HOLDINGS, INC.",10-K,2016-03-23,0001437749-16-028266,
2016-02-18,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2016-02-18,0001628280-16-011346,mar
2016-02-29,1048477,BIOMARIN PHARMACEUTICAL INC,10-K,2016-02-29,0001564590-16-013653,bmrn
2016-02-26,1048789,FelCor Lodging LP,10-K,2016-02-26,0000923603-16-000069,
2016-02-26,104889,Graham Holdings Co,10-K,2016-02-26,0000104889-16-000088,ghc
2016-02-26,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,10-K,2016-02-26,0000104894-16-000140,wre
2016-02-24,104918,AVISTA CORP,10-K,2016-02-24,0000104918-16-000185,ava
2016-02-26,1049502,MKS INSTRUMENTS INC,10-K,2016-02-26,0001193125-16-481436,mksi
2016-03-03,1049606,COMPX INTERNATIONAL INC,10-K,2016-03-03,0001564590-16-013997,cix
2016-02-29,1049782,BROOKLINE BANCORP INC,10-K,2016-02-29,0001049782-16-000010,brkl
2016-02-29,105016,WATSCO INC,10-K,2016-02-29,0001193125-16-484870,wso-b
2016-03-03,1050377,PC CONNECTION INC,10-K,2016-03-03,0001558370-16-003815,cnxn
2016-02-29,1050441,EAGLE BANCORP INC,10-K,2016-02-29,0001047469-16-010572,egbn
2016-02-26,1050446,MICROSTRATEGY INC,10-K,2016-02-26,0001193125-16-479811,mstr
2016-03-11,1050606,"SALEM MEDIA GROUP, INC. /DE/",10-K,2016-03-11,0001144204-16-087583,salm
2016-03-15,1050743,PEAPACK GLADSTONE FINANCIAL CORP,10-K,2016-03-15,0001174947-16-002248,pgc
2016-02-25,1050797,COLUMBIA SPORTSWEAR CO,10-K,2016-02-25,0001050797-16-000020,colm
2016-02-29,1050915,QUANTA SERVICES INC,10-K,2016-02-29,0001193125-16-485494,pwr
2016-03-17,1051251,J CREW GROUP INC,10-K,2016-03-17,0001564590-16-014982,
2016-03-04,1051343,COMMUNITY WEST BANCSHARES /,10-K,2016-03-04,0001140361-16-056515,cwbc
2016-02-22,1051470,CROWN CASTLE INTERNATIONAL CORP,10-K,2016-02-22,0001051470-16-000158,cci
2016-02-24,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,10-K,2016-02-24,0001051512-16-000077,tds-pu
2016-03-15,1051514,"STRATA Skin Sciences, Inc.",10-K,2016-03-15,0001051514-16-000048,sskn
2016-03-11,1051627,AXT INC,10-K,2016-03-11,0001558370-16-004062,axti
2016-02-10,1051741,FIRST NIAGARA FINANCIAL GROUP INC,10-K,2016-02-10,0001051741-16-000251,
2016-03-15,1052054,EVOLVING SYSTEMS INC,10-K,2016-03-15,0001104659-16-105253,evol
2016-02-26,1052100,WADDELL & REED FINANCIAL INC,10-K,2016-02-26,0001047469-16-010513,wdr
2016-03-29,1052354,MAN AHL DIVERSIFIED I LP,10-K,2016-03-29,0001193125-16-520728,madl
2016-03-01,1052595,Red Lion Hotels CORP,10-K,2016-03-01,0001052595-16-000035,
2016-03-10,1052752,GETTY REALTY CORP /MD/,10-K,2016-03-10,0001193125-16-500301,gty
2016-02-26,1053059,ESSEX PORTFOLIO LP,10-K,2016-02-26,0000920522-16-000097,
2016-02-25,1053112,CABLEVISION SYSTEMS CORP /NY,10-K,2016-02-25,0001628280-16-011667,
2016-03-02,105319,WEIGHT WATCHERS INTERNATIONAL INC,10-K,2016-03-02,0001193125-16-490208,ww
2016-03-07,1053352,HERITAGE COMMERCE CORP,10-K,2016-03-07,0001047469-16-010796,htbk
2016-03-11,1053374,IPASS INC,10-K,2016-03-11,0001053374-16-000177,ipas
2016-02-26,1053507,AMERICAN TOWER CORP /MA/,10-K,2016-02-26,0001053507-16-000018,amt
2016-02-18,1053532,LaSalle Hotel Properties,10-K,2016-02-18,0001053532-16-000045,
2016-02-18,1053584,MACATAWA BANK CORP,10-K,2016-02-18,0001140361-16-053923,mcbc
2016-03-09,1053650,OMEGA PROTEIN CORP,10-K,2016-03-09,0001437749-16-027158,
2016-03-25,1053691,Diffusion Pharmaceuticals Inc.,10-K,2016-03-25,0001437749-16-028395,dffn
2016-03-04,1053706,"CRA INTERNATIONAL, INC.",10-K,2016-03-04,0001047469-16-010784,crai
2016-03-30,1054102,"Interpace Diagnostics Group, Inc.",10-K,2016-03-30,0001054102-16-000097,idggw
2016-03-18,105418,WEIS MARKETS INC,10-K,2016-03-18,0000105418-16-000069,wmk
2016-02-23,1054274,"Alliqua BioMedical, Inc.",10-K,2016-02-23,0001144204-16-083794,adyx
2016-02-11,1054721,BSQUARE CORP /WA,10-K,2016-02-11,0001564590-16-012659,bsqr
2016-02-17,1054905,INNOSPEC INC.,10-K,2016-02-17,0001193125-16-466575,iosp
2016-02-18,1055160,"MFA FINANCIAL, INC.",10-K,2016-02-18,0001055160-16-000119,mfa-pc
2016-03-14,1055726,"INOVIO PHARMACEUTICALS, INC.",10-K,2016-03-14,0001055726-16-000033,ino
2016-03-08,1056087,MCCLATCHY CO,10-K,2016-03-08,0001558370-16-003878,
2016-03-30,105608,AG&E HOLDINGS INC.,10-K,2016-03-30,0001437749-16-028667,wga
2016-02-26,1056239,L 3 COMMUNICATIONS HOLDINGS INC,10-K,2016-02-26,0001193125-16-480793,
2016-02-22,1056288,FEDERATED INVESTORS INC /PA/,10-K,2016-02-22,0001056288-16-000025,fhi
2016-02-25,105634,EMCOR GROUP INC,10-K,2016-02-25,0000105634-16-000297,eme
2016-03-15,1056358,MANNATECH INC,10-K,2016-03-15,0001140361-16-057737,mtex
2016-02-18,1056386,Internap Corp,10-K,2016-02-18,0001571049-16-011923,
2016-02-05,1056696,MANHATTAN ASSOCIATES INC,10-K,2016-02-05,0001564590-16-012414,manh
2016-02-24,1056903,AMERICAN STATES WATER CO,10-K,2016-02-24,0001056903-16-000024,awr
2016-03-14,1056923,DATALINK CORP,10-K,2016-03-14,0001047469-16-011108,
2016-03-11,1056943,PEOPLES FINANCIAL SERVICES CORP.,10-K,2016-03-11,0001558370-16-004048,pfis
2016-03-28,1057051,MANAGED FUTURES PREMIER ENERGY FUND L.P.,10-K,2016-03-28,0001193125-16-519595,
2016-02-09,1057058,"Waste Connections, Inc.",10-K,2016-02-09,0001144204-16-079708,
2016-03-15,1057083,PC TEL INC,10-K,2016-03-15,0001193125-16-505058,pcti
2016-02-26,1057352,COSTAR GROUP INC,10-K,2016-02-26,0001057352-16-000103,csgp
2016-03-16,1057379,"HACKETT GROUP, INC.",10-K,2016-03-16,0001562762-16-000357,hckt
2016-03-30,105744,"New Concept Energy, Inc.",10-K,2016-03-30,0001010549-16-000535,gbr
2016-03-14,1057706,FIRST BANCORP /PR/,10-K,2016-03-14,0001057706-16-000020,fbpro
2016-02-26,105770,WEST PHARMACEUTICAL SERVICES INC,10-K,2016-02-26,0000105770-16-000060,wst
2016-02-18,1057877,IDACORP INC,10-K,2016-02-18,0001057877-16-000209,ida
2016-02-05,1058090,CHIPOTLE MEXICAN GRILL INC,10-K,2016-02-05,0001058090-16-000058,cmg
2016-02-25,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-K,2016-02-25,0001058290-16-000049,ctsh
2016-03-04,1058299,LIONBRIDGE TECHNOLOGIES INC /DE/,10-K,2016-03-04,0001058299-16-000047,
2016-03-30,1058307,Orbital Tracking Corp.,10-K,2016-03-30,0001415889-16-005378,osatw
2016-03-10,1058623,CUMULUS MEDIA INC,10-K,2016-03-10,0001058623-16-000053,cmls
2016-02-26,1058811,IMMERSION CORP,10-K,2016-02-26,0001058811-16-000019,immr
2016-03-09,1058926,RURAL ELECTRIC COOPERATIVE GRANTOR TRUST KEPCO SERIES 1997,10-K,2016-03-09,0001058926-16-000014,
2016-03-03,1059142,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",10-K,2016-03-03,0001564590-16-013945,atax
2016-03-01,1059262,SP Plus Corp,10-K,2016-03-01,0001628280-16-012094,crlkp
2016-03-30,1059376,CORPORATE BOND BACKED CERT TR SER 1998-CAT 1,10-K,2016-03-30,0001193125-16-523641,
2016-03-30,1059377,CORPORATE BOND BACKED CERT TR SER 1998-ADM 1,10-K,2016-03-30,0001193125-16-523709,
2016-03-30,1059378,CORPORATE BOND BACKED CERT TR SER 1998-NSC 1,10-K,2016-03-30,0001193125-16-523697,
2016-02-25,1059556,MOODYS CORP /DE/,10-K,2016-02-25,0001193125-16-476427,mco
2016-03-11,1059562,LMI AEROSPACE INC,10-K,2016-03-11,0001059562-16-000050,
2016-02-29,1060009,"KINDRED HEALTHCARE, INC",10-K,2016-02-29,0001564590-16-013685,
2016-03-30,1060219,SALISBURY BANCORP INC,10-K,2016-03-30,0001554795-16-000606,sal
2016-03-15,1060349,"GAMCO INVESTORS, INC. ET AL",10-K,2016-03-15,0001060349-16-000039,gbl
2016-02-29,1060386,"BRANDYWINE OPERATING PARTNERSHIP, L.P.",10-K,2016-02-29,0001564590-16-013601,
2016-02-12,1060391,"REPUBLIC SERVICES, INC.",10-K,2016-02-12,0001060391-16-000060,rsg
2016-03-15,1060523,CARDINAL FINANCIAL CORP,10-K,2016-03-15,0001047469-16-011191,
2016-02-19,1060736,SEATTLE GENETICS INC /WA,10-K,2016-02-19,0001193125-16-470022,sgen
2016-02-26,1060822,CARTERS INC,10-K,2016-02-26,0001060822-16-000038,cri
2016-03-14,1061027,SUNESIS PHARMACEUTICALS INC,10-K,2016-03-14,0001564590-16-014612,virx
2016-03-16,1061069,AVALON HOLDINGS CORP,10-K,2016-03-16,0001437749-16-027847,awx
2016-02-26,1061219,ENTERPRISE PRODUCTS PARTNERS L P,10-K,2016-02-26,0001061219-16-000058,epd
2016-02-16,1061630,"BLACKSTONE MORTGAGE TRUST, INC.",10-K,2016-02-16,0001193125-16-465332,bxmt
2016-02-26,106170,WESTERN MASSACHUSETTS ELECTRIC CO,10-K,2016-02-26,0000072741-16-000063,
2016-02-22,1061937,HOST HOTELS & RESORTS L.P.,10-K,2016-02-22,0001564590-16-012990,
2016-03-03,1061983,CYTOKINETICS INC,10-K,2016-03-03,0001193125-16-491656,cytk
2016-02-23,1062047,CONVERGYS CORP,10-K,2016-02-23,0001062047-16-000032,
2016-03-10,1062128,NEW YORK GLOBAL INNOVATIONS INC.,10-K,2016-03-10,0001178913-16-004652,atms
2016-02-12,1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,10-K,2016-02-12,0001062231-16-000091,axl
2016-03-04,1062292,XO GROUP INC.,10-K,2016-03-04,0001062292-16-000054,xoxo
2016-02-25,1062449,BUFFALO WILD WINGS INC,10-K,2016-02-25,0001062449-16-000052,
2016-03-30,1062506,ATLANTICA INC,10-K,2016-03-30,0001548123-16-000510,alda
2016-03-02,1062613,FAIRPOINT COMMUNICATIONS INC,10-K,2016-03-02,0001062613-16-000136,
2016-03-11,1062822,"LEXICON PHARMACEUTICALS, INC.",10-K,2016-03-11,0001062822-16-000051,lxrx
2016-03-30,1063104,PROTEO INC,10-K,2016-03-30,0001019687-16-005675,pteo
2016-03-08,1063197,TORVEC INC,10-K,2016-03-08,0001437749-16-027048,crgs
2016-02-17,1063344,HERSHA HOSPITALITY TRUST,10-K,2016-02-17,0001063344-16-000102,ht-pd
2016-03-30,1063537,RiceBran Technologies,10-K,2016-03-30,0001140361-16-059519,ribt
2016-02-26,1063761,SIMON PROPERTY GROUP INC /DE/,10-K,2016-02-26,0001047469-16-010465,spg-pj
2016-03-09,1064116,MEDIACOM LLC,10-K,2016-03-09,0001564590-16-014283,
2016-03-09,1064117,MEDIACOM CAPITAL CORP,10-K,2016-03-09,0001564590-16-014283,
2016-03-14,106455,WESTMORELAND COAL Co,10-K,2016-03-14,0000106455-16-000116,wlbaq
2016-03-16,1064728,PEABODY ENERGY CORP,10-K,2016-03-16,0001064728-16-000157,btu
2016-03-23,1065059,CENTRUS ENERGY CORP,10-K,2016-03-23,0001065059-16-000061,leu
2016-03-30,1065078,NETWORK 1 TECHNOLOGIES INC,10-K,2016-03-30,0001072613-16-000745,ntip
2016-03-30,1065087,ALBANY MOLECULAR RESEARCH INC,10-K,2016-03-30,0001144204-16-091051,
2016-02-01,1065088,EBAY INC,10-K,2016-02-01,0001065088-16-000265,ebayl
2016-03-28,1065201,AMERINST INSURANCE GROUP LTD,10-K,2016-03-28,0001193125-16-519524,
2016-01-28,1065280,NETFLIX INC,10-K,2016-01-28,0001065280-16-000047,nflx
2016-03-10,106532,WEYCO GROUP INC,10-K,2016-03-10,0001144204-16-087188,weys
2016-02-23,1065332,NIC INC,10-K,2016-02-23,0001157523-16-004701,
2016-02-17,106535,WEYERHAEUSER CO,10-K,2016-02-17,0000106535-16-000046,wy
2016-02-25,1065696,LKQ CORP,10-K,2016-02-25,0001065696-16-000076,lkq
2016-02-26,1065837,SKECHERS USA INC,10-K,2016-02-26,0001564590-16-013515,skx
2016-03-30,1065860,LIME ENERGY CO.,10-K,2016-03-30,0001104659-16-108701,
2016-02-24,1065865,JANUS CAPITAL GROUP INC,10-K,2016-02-24,0001047469-16-010380,
2016-02-29,1066104,CEB Inc.,10-K,2016-02-29,0001564590-16-013604,
2016-02-26,106618,HANDY & HARMAN LTD.,10-K,2016-02-26,0000106618-16-000029,
2016-02-18,1066247,REGENCY CENTERS LP,10-K,2016-02-18,0000910606-16-000047,
2016-02-16,106640,WHIRLPOOL CORP /DE/,10-K,2016-02-16,0000106640-16-000068,whr
2016-03-10,1066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,10-K,2016-03-10,0001628280-16-012581,hsii
2016-03-28,1066656,MANAGED FUTURES PREMIER GRAHAM L.P.,10-K,2016-03-28,0001193125-16-519600,
2016-03-28,1066658,MORGAN STANLEY SMITH BARNEY CHARTER WNT L.P.,10-K,2016-03-28,0001193125-16-519581,
2016-03-25,1066684,THEGLOBE COM INC,10-K,2016-03-25,0001144204-16-090270,tglo
2016-03-29,1066764,"Spine Injury Solutions, Inc",10-K,2016-03-29,0001185185-16-004041,spin
2016-02-24,1067063,MACK CALI REALTY L P,10-K,2016-02-24,0001067063-16-000018,
2016-01-27,1067701,UNITED RENTALS INC /DE,10-K,2016-01-27,0001067701-16-000039,uri
2016-02-26,1067837,ENTERCOM COMMUNICATIONS CORP,10-K,2016-02-26,0001193125-16-480572,aud
2016-02-29,1067983,BERKSHIRE HATHAWAY INC,10-K,2016-02-29,0001193125-16-483023,brk-b
2016-03-23,1068148,PARK OHIO INDUSTRIES INC/OH,10-K,2016-03-23,0001068148-16-000030,
2016-03-28,1068237,GLOBAL DIVERSIFIED FUTURES FUND L.P.,10-K,2016-03-28,0001193125-16-519559,
2016-02-29,1068851,PROSPERITY BANCSHARES INC,10-K,2016-02-29,0001193125-16-485648,pb
2016-02-24,1068875,"BLUCORA, INC.",10-K,2016-02-24,0001068875-16-000198,bcor
2016-03-30,1069152,ATEL CAPITAL EQUIPMENT FUND VIII LLC,10-K,2016-03-30,0001144204-16-091079,
2016-02-26,1069157,EAST WEST BANCORP INC,10-K,2016-02-26,0001069157-16-000092,ewbc
2016-03-07,1069183,TASER INTERNATIONAL INC,10-K,2016-03-07,0001069183-16-000148,axon
2016-02-16,1069202,LENNOX INTERNATIONAL INC,10-K,2016-02-16,0001069202-16-000014,lii
2016-03-11,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",10-K,2016-03-11,0001069258-16-000059,ktos
2016-03-15,1069308,"Opexa Therapeutics, Inc.",10-K,2016-03-15,0001354488-16-006584,acer
2016-03-29,1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,10-K,2016-03-29,0001354488-16-006741,fsi
2016-03-03,1069530,PAIN THERAPEUTICS INC,10-K,2016-03-03,0001069530-16-000052,sava
2016-02-23,1069878,TREX CO INC,10-K,2016-02-23,0001193125-16-472797,trex
2016-03-14,1069996,FEDERATED NATIONAL HOLDING CO,10-K,2016-03-14,0001140361-16-057540,fnhc
2016-02-29,1070081,"PTC THERAPEUTICS, INC.",10-K,2016-02-29,0001047469-16-010589,ptct
2016-02-29,1070154,STERLING BANCORP,10-K,2016-02-29,0001070154-16-000038,stl-pa
2016-03-29,1070296,FIRST CAPITAL INC,10-K,2016-03-29,0001171843-16-008855,fcap
2016-02-25,1070336,ACHILLION PHARMACEUTICALS INC,10-K,2016-02-25,0001193125-16-478314,
2016-02-05,1070412,CONSOL Energy Inc,10-K,2016-02-05,0001070412-16-000095,cnx
2016-02-25,1070423,PLAINS ALL AMERICAN PIPELINE LP,10-K,2016-02-25,0001104659-16-100030,paa
2016-02-29,1070494,ACADIA PHARMACEUTICALS INC,10-K,2016-02-29,0001193125-16-483533,acad
2016-03-23,1070680,CENTRAL FEDERAL CORP,10-K,2016-03-23,0001070680-16-000051,cfbk
2016-02-26,1070698,Raptor Pharmaceutical Corp,10-K,2016-02-26,0001564590-16-013558,
2016-02-22,1070750,"HOST HOTELS & RESORTS, INC.",10-K,2016-02-22,0001564590-16-012990,hst
2016-02-25,1070985,CORRECTIONS CORP OF AMERICA,10-K,2016-02-25,0001193125-16-477634,cxw
2016-03-14,1071255,"GOLDEN ENTERTAINMENT, INC.",10-K,2016-03-14,0001437749-16-027532,gden
2016-03-28,1071411,FUSION TELECOMMUNICATIONS INTERNATIONAL INC,10-K,2016-03-28,0001354488-16-006709,
2016-02-22,1071739,CENTENE CORP,10-K,2016-02-22,0001071739-16-000192,cnc
2016-03-14,1071993,CONTANGO OIL & GAS CO,10-K,2016-03-14,0001071993-16-000071,mcf
2016-03-16,1072379,NORTHWEST BIOTHERAPEUTICS INC,10-K,2016-03-16,0001144204-16-088301,nwbo
2016-03-10,1072627,KINGSWAY FINANCIAL SERVICES INC,10-K,2016-03-10,0001072627-16-000118,kfsyf
2016-02-26,107263,WILLIAMS COMPANIES INC,10-K,2016-02-26,0000107263-16-000021,wmb
2016-03-04,1073429,US CONCRETE INC,10-K,2016-03-04,0001073429-16-000322,uscr
2016-03-24,1073475,CITIZENS FIRST CORP,10-K,2016-03-24,0001104659-16-107398,
2016-03-09,1074902,LCNB CORP,10-K,2016-03-09,0001074902-16-000046,lcnb
2016-02-24,1075415,SENIOR HOUSING PROPERTIES TRUST,10-K,2016-02-24,0001558370-16-003411,dhcnl
2016-02-17,1075531,Priceline Group Inc.,10-K,2016-02-17,0001075531-16-000084,bkng
2016-02-26,1075607,TC PIPELINES LP,10-K,2016-02-26,0001047469-16-010495,
2016-03-15,1075706,CITIZENS HOLDING CO /MS/,10-K,2016-03-15,0001193125-16-504671,cizn
2016-03-01,1075736,"Crexendo, Inc.",10-K,2016-03-01,0001354488-16-006418,cxdo
2016-03-03,1076481,SEQUENOM INC,10-K,2016-03-03,0001076481-16-000070,
2016-03-23,1076522,ICTV Brands Inc.,10-K,2016-03-23,0001493152-16-008216,ictv
2016-01-29,1076682,MAJESCO ENTERTAINMENT CO,10-K,2016-01-29,0001144204-16-077792,pte
2016-03-02,1076930,GSI GROUP INC,10-K,2016-03-02,0001564590-16-013893,novt
2016-03-15,1077183,NEOGENOMICS INC,10-K,2016-03-15,0001564590-16-014868,neo
2016-02-18,1077428,TEXAS CAPITAL BANCSHARES INC/TX,10-K,2016-02-18,0001077428-16-000031,tcbio
