filing_date,cik,company_name,form_type,filing_date,accession,ticker
2018-02-23,104889,Graham Holdings Co,10-K,2018-02-23,0000104889-18-000011,ghc
2018-02-20,104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,10-K,2018-02-20,0000104894-18-000022,wre
2018-02-21,104918,AVISTA CORP,10-K,2018-02-21,0000104918-18-000043,ava
2018-02-28,1049502,MKS INSTRUMENTS INC,10-K,2018-02-28,0001193125-18-062607,mksi
2018-02-28,1049606,COMPX INTERNATIONAL INC,10-K,2018-02-28,0001564590-18-003809,cix
2018-02-28,1049782,BROOKLINE BANCORP INC,10-K,2018-02-28,0001049782-18-000002,brkl
2018-03-01,105016,WATSCO INC,10-K,2018-03-01,0001193125-18-067229,wso-b
2018-03-09,1050377,PC CONNECTION INC,10-K,2018-03-09,0001558370-18-001807,cnxn
2018-03-01,1050441,EAGLE BANCORP INC,10-K,2018-03-01,0001104659-18-014116,egbn
2018-02-07,1050446,MICROSTRATEGY INC,10-K,2018-02-07,0001564590-18-001547,mstr
2018-03-16,1050606,"SALEM MEDIA GROUP, INC. /DE/",10-K,2018-03-16,0001144204-18-015007,salm
2018-03-12,1050743,PEAPACK GLADSTONE FINANCIAL CORP,10-K,2018-03-12,0001174947-18-000352,pgc
2018-02-22,1050797,COLUMBIA SPORTSWEAR CO,10-K,2018-02-22,0001050797-18-000004,colm
2018-02-28,1050915,QUANTA SERVICES INC,10-K,2018-02-28,0001050915-18-000003,pwr
2018-03-27,1051251,J CREW GROUP INC,10-K,2018-03-27,0001564590-18-006853,
2018-03-02,1051343,COMMUNITY WEST BANCSHARES /,10-K,2018-03-02,0001140361-18-011708,cwbc
2018-02-26,1051470,CROWN CASTLE INTERNATIONAL CORP,10-K,2018-02-26,0001051470-18-000082,cci
2018-02-26,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,10-K,2018-02-26,0001051512-18-000009,tds-pu
2018-03-09,1051627,AXT INC,10-K,2018-03-09,0001558370-18-001801,axti
2018-02-23,1052100,WADDELL & REED FINANCIAL INC,10-K,2018-02-23,0001558370-18-001016,wdr
2018-03-29,1052354,MAN AHL DIVERSIFIED I LP,10-K,2018-03-29,0001193125-18-102087,madl
2018-03-01,1052752,GETTY REALTY CORP /MD/,10-K,2018-03-01,0001564590-18-004142,gty
2018-02-22,1053059,ESSEX PORTFOLIO LP,10-K,2018-02-22,0000920522-18-000011,
2018-02-28,105319,WEIGHT WATCHERS INTERNATIONAL INC,10-K,2018-02-28,0001564590-18-003755,ww
2018-03-16,1053352,HERITAGE COMMERCE CORP,10-K,2018-03-16,0001558370-18-002223,htbk
2018-03-08,1053374,IPASS INC,10-K,2018-03-08,0001053374-18-000014,ipas
2018-02-28,1053507,AMERICAN TOWER CORP /MA/,10-K,2018-02-28,0001053507-18-000006,amt
2018-02-20,1053532,LaSalle Hotel Properties,10-K,2018-02-20,0001053532-18-000006,
2018-02-15,1053584,MACATAWA BANK CORP,10-K,2018-02-15,0001140361-18-008674,mcbc
2018-03-12,1053706,"CRA INTERNATIONAL, INC.",10-K,2018-03-12,0001047469-18-001540,crai
2018-03-23,1054102,"Interpace Diagnostics Group, Inc.",10-K,2018-03-23,0001493152-18-003786,idggw
2018-03-15,105418,WEIS MARKETS INC,10-K,2018-03-15,0000105418-18-000006,wmk
2018-03-02,1054274,"Alliqua BioMedical, Inc.",10-K,2018-03-02,0001144204-18-012566,adyx
2018-02-22,1054721,BSQUARE CORP /WA,10-K,2018-02-22,0001564590-18-002910,bsqr
2018-02-15,1054905,INNOSPEC INC.,10-K,2018-02-15,0001193125-18-047390,iosp
2018-02-15,1055160,"MFA FINANCIAL, INC.",10-K,2018-02-15,0001055160-18-000005,mfa-pc
2018-03-15,1055454,SCHOOL SPECIALTY INC,10-K,2018-03-15,0001193125-18-082774,scoo
2018-03-14,1055726,"INOVIO PHARMACEUTICALS, INC.",10-K,2018-03-14,0001055726-18-000014,ino
2018-03-12,1056087,MCCLATCHY CO,10-K,2018-03-12,0001056087-18-000042,
2018-03-30,105608,AG&E HOLDINGS INC.,10-K,2018-03-30,0001437749-18-005843,wga
2018-02-23,1056288,FEDERATED INVESTORS INC /PA/,10-K,2018-02-23,0001056288-18-000004,fhi
2018-02-22,105634,EMCOR GROUP INC,10-K,2018-02-22,0000105634-18-000045,eme
2018-03-26,1056358,MANNATECH INC,10-K,2018-03-26,0001056358-18-000026,mtex
2018-03-15,1056386,Internap Corp,10-K,2018-03-15,0001628280-18-003255,
2018-02-09,1056696,MANHATTAN ASSOCIATES INC,10-K,2018-02-09,0001564590-18-001747,manh
2018-02-26,1056903,AMERICAN STATES WATER CO,10-K,2018-02-26,0001056903-18-000006,awr
2018-03-14,1056943,PEOPLES FINANCIAL SERVICES CORP.,10-K,2018-03-14,0001558370-18-002058,pfis
2018-03-28,1057051,MANAGED FUTURES PREMIER ENERGY FUND L.P.,10-K,2018-03-28,0001193125-18-098930,
2018-03-16,1057083,PC TEL INC,10-K,2018-03-16,0001564590-18-006036,pcti
2018-02-23,1057352,COSTAR GROUP INC,10-K,2018-02-23,0001057352-18-000011,csgp
2018-03-09,1057379,"HACKETT GROUP, INC.",10-K,2018-03-09,0001564590-18-005161,hckt
2018-03-16,1057706,FIRST BANCORP /PR/,10-K,2018-03-16,0001057706-18-000022,fbpro
2018-02-26,105770,WEST PHARMACEUTICAL SERVICES INC,10-K,2018-02-26,0000105770-18-000006,wst
2018-02-22,1057877,IDACORP INC,10-K,2018-02-22,0001057877-18-000027,ida
2018-03-29,1058057,MARVELL TECHNOLOGY GROUP LTD,10-K,2018-03-29,0001058057-18-000009,
2018-02-08,1058090,CHIPOTLE MEXICAN GRILL INC,10-K,2018-02-08,0001058090-18-000018,cmg
2018-02-27,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-K,2018-02-27,0001058290-18-000009,ctsh
2018-03-29,1058623,CUMULUS MEDIA INC,10-K,2018-03-29,0001058623-18-000016,cmls
2018-02-27,1058811,IMMERSION CORP,10-K,2018-02-27,0001628280-18-002309,immr
2018-03-16,1058867,GUARANTY BANCSHARES INC /TX/,10-K,2018-03-16,0001058867-18-000028,gnty
2018-02-28,1059142,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",10-K,2018-02-28,0001564590-18-003674,atax
2018-02-22,1059262,SP Plus Corp,10-K,2018-02-22,0001059262-18-000008,crlkp
2018-03-29,1059376,CORPORATE BOND BACKED CERT TR SER 1998-CAT 1,10-K,2018-03-29,0001193125-18-101693,
2018-03-29,1059377,CORPORATE BOND BACKED CERT TR SER 1998-ADM 1,10-K,2018-03-29,0001193125-18-101710,
2018-03-29,1059378,CORPORATE BOND BACKED CERT TR SER 1998-NSC 1,10-K,2018-03-29,0001193125-18-101649,
2018-02-27,1059556,MOODYS CORP /DE/,10-K,2018-02-27,0001193125-18-058986,mco
2018-03-01,1060009,"KINDRED HEALTHCARE, INC",10-K,2018-03-01,0001564590-18-003936,
2018-03-15,1060219,SALISBURY BANCORP INC,10-K,2018-03-15,0001554795-18-000055,sal
2018-02-27,1060224,LIFE STORAGE LP,10-K,2018-02-27,0001564590-18-003512,
2018-03-09,1060349,"GAMCO INVESTORS, INC. ET AL",10-K,2018-03-09,0001060349-18-000004,gbl
2018-02-23,1060386,"BRANDYWINE OPERATING PARTNERSHIP, L.P.",10-K,2018-02-23,0001564590-18-003023,
2018-02-09,1060391,"REPUBLIC SERVICES, INC.",10-K,2018-02-09,0001060391-18-000005,rsg
2018-03-30,1060409,"SUNVESTA, INC.",10-K,2018-03-30,0001607062-18-000103,
2018-02-15,1060736,SEATTLE GENETICS INC /WA,10-K,2018-02-15,0001193125-18-046213,sgen
2018-02-27,1060822,CARTERS INC,10-K,2018-02-27,0001060822-18-000006,cri
2018-03-09,1061027,SUNESIS PHARMACEUTICALS INC,10-K,2018-03-09,0001564590-18-005146,virx
2018-03-15,1061069,AVALON HOLDINGS CORP,10-K,2018-03-15,0001437749-18-004696,awx
2018-02-28,1061219,ENTERPRISE PRODUCTS PARTNERS L P,10-K,2018-02-28,0001061219-18-000008,epd
2018-02-13,1061630,"BLACKSTONE MORTGAGE TRUST, INC.",10-K,2018-02-13,0001193125-18-042819,bxmt
2018-02-27,1061937,HOST HOTELS & RESORTS L.P.,10-K,2018-02-27,0001564590-18-003330,
2018-03-05,1061983,CYTOKINETICS INC,10-K,2018-03-05,0001564590-18-004398,cytk
2018-02-21,1062047,CONVERGYS CORP,10-K,2018-02-21,0001062047-18-000012,
2018-02-16,1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,10-K,2018-02-16,0001062231-18-000013,axl
2018-03-02,1062292,XO GROUP INC.,10-K,2018-03-02,0001062292-18-000003,xoxo
2018-03-01,1062822,"LEXICON PHARMACEUTICALS, INC.",10-K,2018-03-01,0001062822-18-000008,lxrx
2018-03-16,1063197,"CurAegis Technologies, Inc.",10-K,2018-03-16,0001437749-18-004856,crgs
2018-02-23,1063344,HERSHA HOSPITALITY TRUST,10-K,2018-02-23,0001063344-18-000034,ht-pd
2018-03-16,1063537,RiceBran Technologies,10-K,2018-03-16,0001140361-18-013699,ribt
2018-02-23,1063761,SIMON PROPERTY GROUP INC /DE/,10-K,2018-02-23,0001558370-18-000981,spg-pj
2018-02-26,1064728,PEABODY ENERGY CORP,10-K,2018-02-26,0001064728-18-000007,btu
2018-03-15,1065059,CENTRUS ENERGY CORP,10-K,2018-03-15,0001065059-18-000006,leu
2018-02-05,1065088,EBAY INC,10-K,2018-02-05,0001065088-18-000009,ebayl
2018-03-29,1065201,AMERINST INSURANCE GROUP LTD,10-K,2018-03-29,0001193125-18-101432,
2018-01-29,1065280,NETFLIX INC,10-K,2018-01-29,0001065280-18-000069,nflx
2018-03-13,106532,WEYCO GROUP INC,10-K,2018-03-13,0001144204-18-014341,weys
2018-02-22,1065332,NIC INC,10-K,2018-02-22,0001065332-18-000003,
2018-02-16,106535,WEYERHAEUSER CO,10-K,2018-02-16,0000106535-18-000013,wy
2018-02-28,1065696,LKQ CORP,10-K,2018-02-28,0001065696-18-000004,lkq
2018-03-01,1065837,SKECHERS USA INC,10-K,2018-03-01,0001564590-18-004045,skx
2018-02-27,1066247,REGENCY CENTERS LP,10-K,2018-02-27,0000910606-18-000010,
2018-02-13,106640,WHIRLPOOL CORP /DE/,10-K,2018-02-13,0000106640-18-000019,whr
2018-03-13,1066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,10-K,2018-03-13,0001066605-18-000003,hsii
2018-03-28,1066656,MANAGED FUTURES PREMIER GRAHAM L.P.,10-K,2018-03-28,0001193125-18-099090,
2018-03-30,1066684,THEGLOBE COM INC,10-K,2018-03-30,0001144204-18-018184,tglo
2018-03-29,1066764,"Spine Injury Solutions, Inc",10-K,2018-03-29,0001185185-18-000544,spin
2018-02-21,1067063,MACK CALI REALTY L P,10-K,2018-02-21,0001104659-18-011118,
2018-01-24,1067701,UNITED RENTALS INC /DE,10-K,2018-01-24,0001067701-18-000006,uri
2018-03-16,1067837,ENTERCOM COMMUNICATIONS CORP,10-K,2018-03-16,0001193125-18-085958,aud
2018-02-26,1067983,BERKSHIRE HATHAWAY INC,10-K,2018-02-26,0001193125-18-057033,brk-b
2018-03-21,1068148,PARK OHIO INDUSTRIES INC/OH,10-K,2018-03-21,0001068148-18-000003,
2018-03-28,1068237,GLOBAL DIVERSIFIED FUTURES FUND L.P.,10-K,2018-03-28,0001193125-18-099052,
2018-02-28,1068851,PROSPERITY BANCSHARES INC,10-K,2018-02-28,0001564590-18-003637,pb
2018-03-01,1068875,"BLUCORA, INC.",10-K,2018-03-01,0001068875-18-000018,bcor
2018-02-27,1069157,EAST WEST BANCORP INC,10-K,2018-02-27,0001628280-18-002352,ewbc
2018-03-01,1069183,"AXON ENTERPRISE, INC.",10-K,2018-03-01,0001069183-18-000020,axon
2018-02-16,1069202,LENNOX INTERNATIONAL INC,10-K,2018-02-16,0001069202-18-000004,lii
2018-02-28,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",10-K,2018-02-28,0001069258-18-000006,ktos
2018-03-07,1069308,Acer Therapeutics Inc.,10-K,2018-03-07,0001564590-18-004714,acer
2018-02-06,1069530,PAIN THERAPEUTICS INC,10-K,2018-02-06,0001069530-18-000004,sava
2018-02-21,1069878,TREX CO INC,10-K,2018-02-21,0001193125-18-052127,trex
2018-03-13,1069996,FEDERATED NATIONAL HOLDING Co,10-K,2018-03-13,0001069996-18-000003,fnhc
2018-03-06,1070081,"PTC THERAPEUTICS, INC.",10-K,2018-03-06,0001070081-18-000042,ptct
2018-03-01,1070154,STERLING BANCORP,10-K,2018-03-01,0001070154-18-000007,stl-pa
2018-03-12,1070296,FIRST CAPITAL INC,10-K,2018-03-12,0001171843-18-001846,fcap
2018-02-22,1070336,ACHILLION PHARMACEUTICALS INC,10-K,2018-02-22,0001193125-18-052951,
2018-02-07,1070412,CNX Resources Corp,10-K,2018-02-07,0001070412-18-000031,cnx
2018-02-27,1070423,PLAINS ALL AMERICAN PIPELINE LP,10-K,2018-02-27,0001070423-18-000006,paa
2018-02-27,1070494,ACADIA PHARMACEUTICALS INC,10-K,2018-02-27,0001564590-18-003526,acad
2018-03-15,1070680,CENTRAL FEDERAL CORP,10-K,2018-03-15,0001070680-18-000006,cfbk
2018-02-27,1070750,"HOST HOTELS & RESORTS, INC.",10-K,2018-02-27,0001564590-18-003330,hst
2018-02-22,1070985,"CoreCivic, Inc.",10-K,2018-02-22,0001564590-18-002898,cxw
2018-03-16,1071255,"GOLDEN ENTERTAINMENT, INC.",10-K,2018-03-16,0001564590-18-006007,gden
2018-03-22,1071411,FUSION TELECOMMUNICATIONS INTERNATIONAL INC,10-K,2018-03-22,0001654954-18-002943,
2018-02-20,1071739,CENTENE CORP,10-K,2018-02-20,0001071739-18-000030,cnc
2018-03-09,1071993,CONTANGO OIL & GAS CO,10-K,2018-03-09,0001071993-18-000012,mcf
2018-03-16,1072627,KINGSWAY FINANCIAL SERVICES INC,10-K,2018-03-16,0001072627-18-000030,kfsyf
2018-02-22,107263,WILLIAMS COMPANIES INC,10-K,2018-02-22,0000107263-18-000006,wmb
2018-03-01,1073429,US CONCRETE INC,10-K,2018-03-01,0001073429-18-000048,uscr
2018-03-13,1073475,CITIZENS FIRST CORP,10-K,2018-03-13,0001558370-18-001975,
2018-03-09,1074902,LCNB CORP,10-K,2018-03-09,0001074902-18-000015,lcnb
2018-02-27,1075415,SENIOR HOUSING PROPERTIES TRUST,10-K,2018-02-27,0001075415-18-000010,dhcnl
2018-02-27,1075531,Booking Holdings Inc.,10-K,2018-02-27,0001075531-18-000015,bkng
2018-02-26,1075607,TC PIPELINES LP,10-K,2018-02-26,0001047469-18-001045,
2018-03-15,1075706,CITIZENS HOLDING CO /MS/,10-K,2018-03-15,0001193125-18-083037,cizn
2018-03-06,1075736,"Crexendo, Inc.",10-K,2018-03-06,0001654954-18-002211,cxdo
2018-01-30,1076682,"POLARITYTE, INC.",10-K,2018-01-30,0001493152-18-001228,pte
2018-02-28,1076930,NOVANTA INC,10-K,2018-02-28,0001564590-18-003687,novt
2018-03-13,1077183,NEOGENOMICS INC,10-K,2018-03-13,0001564590-18-005479,neo
2018-02-14,1077428,TEXAS CAPITAL BANCSHARES INC/TX,10-K,2018-02-14,0001077428-18-000018,tcbio
2018-03-15,1077561,"China Elite Information Co., Ltd.",10-K,2018-03-15,0001140361-18-013496,
2018-02-23,1077771,UMPQUA HOLDINGS CORP,10-K,2018-02-23,0001077771-18-000044,umpq
2018-03-16,1078099,"Meet Group, Inc.",10-K,2018-03-16,0001078099-18-000018,
2018-02-28,107815,WISCONSIN ELECTRIC POWER CO,10-K,2018-02-28,0000107815-18-000136,welpm
2018-03-06,1078207,"NAUTILUS, INC.",10-K,2018-03-06,0001078207-18-000010,nls
2018-02-23,107832,WISCONSIN POWER & LIGHT CO,10-K,2018-02-23,0000352541-18-000019,
2018-02-28,107833,WISCONSIN PUBLIC SERVICE CORP,10-K,2018-02-28,0000107815-18-000138,
2018-02-23,1080014,"Innoviva, Inc.",10-K,2018-02-23,0001047469-18-001016,inva
2018-03-29,1080029,"Dougherty's Pharmacy, Inc.",10-K,2018-03-29,0001683168-18-000801,
2018-03-13,1080056,"THESTREET, INC.",10-K,2018-03-13,0001615774-18-001857,
2018-03-30,1080319,"Newgioco Group, Inc.",10-K,2018-03-30,0001017386-18-000073,nwgiw
2018-03-19,1080340,"MANHATTAN BRIDGE CAPITAL, INC",10-K,2018-03-19,0001493152-18-003536,loan
2018-03-20,1080657,"Presidio Property Trust, Inc.",10-K,2018-03-20,0001564590-18-006319,sqftp
2018-03-14,1080709,ARENA PHARMACEUTICALS INC,10-K,2018-03-14,0001564590-18-005660,arna
2018-02-26,1081316,BERKSHIRE HATHAWAY ENERGY CO,10-K,2018-02-26,0001081316-18-000014,
2018-03-08,1082038,DURECT CORP,10-K,2018-03-08,0001564590-18-004889,drrx
2018-03-16,1082324,VirnetX Holding Corp,10-K,2018-03-16,0001140361-18-013886,vhc
2018-02-21,1082554,UNITED THERAPEUTICS Corp,10-K,2018-02-21,0001047469-18-000911,uthr
2018-02-28,1082923,STAMPS.COM INC,10-K,2018-02-28,0001140361-18-010835,stmp
2018-03-30,1083220,"XCel Brands, Inc.",10-K,2018-03-30,0001144204-18-018261,xelb
2018-03-02,1083301,IKONICS CORP,10-K,2018-03-02,0001558370-18-001442,iknx
2018-03-06,1083490,SUNRISE REAL ESTATE GROUP INC,10-K,2018-03-06,0001144204-18-012903,srre
2018-03-29,1083522,JONES SODA CO,10-K,2018-03-29,0001083522-18-000006,jsda
2018-03-29,1083643,"FAUQUIER BANKSHARES, INC.",10-K,2018-03-29,0001083643-18-000009,
2018-03-12,1083848,CAN CAL RESOURCES LTD,10-K,2018-03-12,0001683168-18-000632,ccre
2018-03-01,1084048,"J2 GLOBAL, INC.",10-K,2018-03-01,0001084048-18-000001,jcom
2018-03-30,1084384,PARETEUM Corp,10-K,2018-03-30,0001144204-18-018243,teum
2018-03-14,1084554,LIGHTBRIDGE Corp,10-K,2018-03-14,0001477932-18-001292,ltbr
2018-01-26,1084580,Jefferies Group LLC,10-K,2018-01-26,0001084580-18-000006,
2018-02-21,1084961,ENCORE CAPITAL GROUP INC,10-K,2018-02-21,0001084961-18-000013,ecpg
2018-03-09,1084991,NATURAL GAS SERVICES GROUP INC,10-K,2018-03-09,0001084991-18-000011,ngs
2018-03-30,1085243,"VirTra, Inc",10-K,2018-03-30,0001493152-18-004294,vtsi
2018-03-23,1085277,SKINVISIBLE INC,10-K,2018-03-23,0001663577-18-000138,skvi
2018-03-02,1085392,PUGET ENERGY INC /WA,10-K,2018-03-02,0001085392-18-000012,
2018-03-30,1085621,Actua Corp,10-K,2018-03-30,0001085621-18-000003,
2018-03-01,1085869,PERFICIENT INC,10-K,2018-03-01,0001085869-18-000009,prft
2018-03-16,1085913,FARMERS & MERCHANTS BANCORP,10-K,2018-03-16,0001140361-18-013710,fmcb
2018-03-01,1086222,AKAMAI TECHNOLOGIES INC,10-K,2018-03-01,0001086222-18-000052,akam
2018-01-26,1086303,PACIFIC WEBWORKS INC,10-K,2018-01-26,0001086303-18-000008,hybt
2018-02-23,1086600,ALLIANCE RESOURCE PARTNERS LP,10-K,2018-02-23,0001558370-18-000985,arlp
2018-02-02,1087022,ALR TECHNOLOGIES INC.,10-K,2018-02-02,0001721868-18-000081,alrt
2018-03-30,1087022,ALR TECHNOLOGIES INC.,10-K,2018-03-30,0001721868-18-000218,alrt
2018-03-09,1087294,CUMBERLAND PHARMACEUTICALS INC,10-K,2018-03-09,0001628280-18-003034,cpix
2018-03-02,1087456,UNITED BANCSHARES INC/OH,10-K,2018-03-02,0001144204-18-012571,uboh
2018-02-23,108772,XEROX CORP,10-K,2018-02-23,0000108772-18-000012,
2018-03-30,1088034,PAYMENT DATA SYSTEMS INC,10-K,2018-03-30,0001088034-18-000004,usio
2018-01-11,1088638,"COCONNECT, INC.",10-K,2018-01-11,0001556244-18-000009,mmnd
2018-01-23,1088638,"COCONNECT, INC.",10-K,2018-01-23,0001556244-18-000021,mmnd
2018-02-28,1088856,CORCEPT THERAPEUTICS INC,10-K,2018-02-28,0001564590-18-003840,cort
2018-03-30,1089063,DICKS SPORTING GOODS INC,10-K,2018-03-30,0001089063-18-000029,dks
2018-03-16,1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,10-K,2018-03-16,0001437749-18-004865,alsk
2018-03-15,1089531,"KINGOLD JEWELRY, INC.",10-K,2018-03-15,0001144204-18-014981,kgji
2018-03-28,1089598,BAYNON INTERNATIONAL CORP,10-K,2018-03-28,0001014897-18-000017,
2018-02-23,1089748,HUNTSMAN INTERNATIONAL LLC,10-K,2018-02-23,0001558370-18-001028,
2018-02-21,1089819,Cleco Corporate Holdings LLC,10-K,2018-02-21,0001089819-18-000006,
2018-03-06,108985,YORK WATER CO,10-K,2018-03-06,0000108985-18-000032,yorw
2018-02-27,1089872,"GAIA, INC",10-K,2018-02-27,0001564590-18-003326,gaia
2018-03-29,1089907,SWK Holdings Corp,10-K,2018-03-29,0001552781-18-000138,swkh
2018-02-28,1090009,SOUTHERN FIRST BANCSHARES INC,10-K,2018-02-28,0001206774-18-000631,sfst
2018-02-21,1090012,DEVON ENERGY CORP/DE,10-K,2018-02-21,0001564590-18-002582,dvn
2018-02-02,1090061,OMNOVA SOLUTIONS INC,10-K,2018-02-02,0001090061-18-000010,omn
2018-03-30,1090396,TABLE TRAC INC,10-K,2018-03-30,0001144204-18-018239,tbtc
2018-02-27,1090425,LAMAR ADVERTISING CO/NEW,10-K,2018-02-27,0001564590-18-003444,lamr
2018-02-21,1090727,UNITED PARCEL SERVICE INC,10-K,2018-02-21,0001090727-18-000009,ups
2018-02-02,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",10-K,2018-02-02,0001091667-18-000025,chtr
2018-02-27,1091748,"Argo Group International Holdings, Ltd.",10-K,2018-02-27,0001564590-18-003547,argo-pa
2018-03-01,1091883,CIRCOR INTERNATIONAL INC,10-K,2018-03-01,0001091883-18-000009,cir
2018-02-08,1091907,WORLD WRESTLING ENTERTAINMENTINC,10-K,2018-02-08,0001091907-18-000008,wwe
2018-03-21,1092289,TRANSATLANTIC PETROLEUM LTD.,10-K,2018-03-21,0001564590-18-006472,
2018-03-08,1092662,"CHEMBIO DIAGNOSTICS, INC.",10-K,2018-03-08,0001092662-18-000013,cemi
2018-02-26,1092699,SPS COMMERCE INC,10-K,2018-02-26,0001564590-18-003249,spsc
2018-03-07,1093082,HUTTIG BUILDING PRODUCTS INC,10-K,2018-03-07,0001564590-18-004735,hbp
2018-02-27,1093557,DEXCOM INC,10-K,2018-02-27,0001093557-18-000018,dxcm
2018-03-15,1093672,PEOPLES BANCORP OF NORTH CAROLINA INC,10-K,2018-03-15,0001654954-18-002569,pebk
2018-03-12,1093691,PLUG POWER INC,10-K,2018-03-12,0001558370-18-001828,plug
2018-03-01,109380,ZIONS BANCORPORATION /UT/,10-K,2018-03-01,0000109380-18-000102,zionp
2018-03-23,1094038,TAPIMMUNE INC.,10-K,2018-03-23,0001144204-18-016734,mrkr
2018-02-21,1094093,PROGRESS ENERGY INC,10-K,2018-02-21,0001326160-18-000034,
2018-02-27,1094285,TELEDYNE TECHNOLOGIES INC,10-K,2018-02-27,0001094285-18-000053,tdy
2018-03-12,1094348,Mattersight Corp,10-K,2018-03-12,0001564590-18-005322,matr
2018-02-16,1094392,RUDOLPH TECHNOLOGIES INC,10-K,2018-02-16,0001564590-18-002298,
2018-03-15,1094810,MUTUALFIRST FINANCIAL INC,10-K,2018-03-15,0001144204-18-014813,
2018-03-30,1094814,"Cartesian, Inc.",10-K,2018-03-30,0001094814-18-000017,
2018-02-22,1094831,"BGC Partners, Inc.",10-K,2018-02-22,0001564590-18-002896,bgcp
2018-03-28,1095007,DIVERSIFIED 2000 FUTURES FUND L.P.,10-K,2018-03-28,0001193125-18-099140,
2018-03-01,1095073,EVEREST RE GROUP LTD,10-K,2018-03-01,0001095073-18-000008,re
2018-03-30,1095277,INTERSECTIONS INC,10-K,2018-03-30,0001628280-18-003855,
2018-02-23,1095291,"WEB.COM GROUP, INC.",10-K,2018-02-23,0001095291-18-000022,
2018-03-16,1095315,PFSWEB INC,10-K,2018-03-16,0001564590-18-006047,pfsw
2018-02-26,1095565,HEALTHSTREAM INC,10-K,2018-02-26,0001193125-18-058490,hstm
2018-02-26,1095651,ISTAR INC.,10-K,2018-02-26,0001095651-18-000004,star-pi
2018-03-09,1095981,"CYTORI THERAPEUTICS, INC.",10-K,2018-03-09,0001564590-18-005136,pstv
2018-02-22,1095996,WILLIAM LYON HOMES,10-K,2018-02-22,0001628280-18-002079,
2018-02-23,1096343,MARKEL CORP,10-K,2018-02-23,0001096343-18-000042,mkl
2018-02-28,1096376,NUTRI SYSTEM INC /DE/,10-K,2018-02-28,0001564590-18-003818,
2018-02-21,1096385,VECTREN CORP,10-K,2018-02-21,0001096385-18-000021,vvc
2018-03-01,109657,"GT Biopharma, Inc.",10-K,2018-03-01,0001654954-18-002054,gtbp
2018-03-30,1096934,SITESTAR CORP,10-K,2018-03-30,0001564590-18-007238,syte
2018-02-28,1097149,ALIGN TECHNOLOGY INC,10-K,2018-02-28,0001097149-18-000010,algn
2018-03-28,1097396,CERES TACTICAL CURRENCY L.P.,10-K,2018-03-28,0001193125-18-099381,
2018-02-21,1097864,ON SEMICONDUCTOR CORP,10-K,2018-02-21,0001193125-18-051397,on
2018-03-30,1098146,PATRIOT NATIONAL BANCORP INC,10-K,2018-03-30,0001437749-18-005889,pnbk
2018-03-15,1098151,FIDELITY D & D BANCORP INC,10-K,2018-03-15,0001098151-18-000009,fdbc
2018-02-26,1098296,MIDAMERICAN FUNDING LLC,10-K,2018-02-26,0001081316-18-000014,
2018-03-29,1098880,IntelGenx Technologies Corp.,10-K,2018-03-29,0001062993-18-001414,igxt
2018-03-16,1098972,AGENUS INC,10-K,2018-03-16,0001564590-18-006093,agen
2018-02-20,1099160,BEASLEY BROADCAST GROUP INC,10-K,2018-02-20,0001193125-18-050343,bbgi
2018-03-01,1099219,METLIFE INC,10-K,2018-03-01,0000937834-18-000005,met-pf
2018-03-01,1099574,EASTGATE BIOTECH CORP,10-K,2018-03-01,0001640334-18-000403,etbi
2018-02-23,1099590,MERCADOLIBRE INC,10-K,2018-02-23,0001562762-18-000040,meli
2018-02-16,1099800,Edwards Lifesciences Corp,10-K,2018-02-16,0001099800-18-000007,ew
2018-01-16,1099941,"MVC CAPITAL, INC.",10-K,2018-01-16,0001104659-18-002418,
2018-02-22,110019,NORTHWEST PIPELINE LLC,10-K,2018-02-22,0000110019-18-000003,
2018-03-02,1100441,"RTI SURGICAL, INC.",10-K,2018-03-02,0001193125-18-068642,
2018-02-13,1100682,CHARLES RIVER LABORATORIES INTERNATIONAL INC,10-K,2018-02-13,0001100682-18-000005,crl
2018-02-21,1101026,"Zivo Bioscience, Inc.",10-K,2018-02-21,0001078782-18-000204,zivow
2018-02-27,1101215,ALLIANCE DATA SYSTEMS CORP,10-K,2018-02-27,0001101215-18-000066,ads
2018-02-26,1101239,EQUINIX INC,10-K,2018-02-26,0001628280-18-002212,eqix
2018-02-15,1101302,ENTEGRIS INC,10-K,2018-02-15,0001101302-18-000008,entg
2018-03-01,1102112,PACWEST BANCORP,10-K,2018-03-01,0001628280-18-002617,pacw
2018-02-28,1102266,CenterState Bank Corp,10-K,2018-02-28,0001564590-18-003758,
2018-03-30,1102358,"HighCom Global Security, Inc.",10-K,2018-03-30,0001493152-18-004233,hcgs
