filing_date,cik,company_name,form_type,filing_date,accession,ticker
2021-03-30,1052354,MAN AHL DIVERSIFIED I LP,10-K,2021-03-30,0001193125-21-100624,madl
2021-02-25,1052752,GETTY REALTY CORP /MD/,10-K,2021-02-25,0001564590-21-008446,gty
2021-02-19,1053059,ESSEX PORTFOLIO LP,10-K,2021-02-19,0000920522-21-000015,
2021-02-25,105319,"WW INTERNATIONAL, INC.",10-K,2021-02-25,0001564590-21-008898,ww
2021-03-05,1053352,HERITAGE COMMERCE CORP,10-K,2021-03-05,0001558370-21-002476,htbk
2021-02-25,1053507,AMERICAN TOWER CORP /MA/,10-K,2021-02-25,0001053507-21-000026,amt
2021-02-18,1053584,MACATAWA BANK CORP,10-K,2021-02-18,0001140361-21-005373,mcbc
2021-03-17,1053691,Diffusion Pharmaceuticals Inc.,10-K,2021-03-17,0001437749-21-006236,dffn
2021-03-04,1053706,"CRA INTERNATIONAL, INC.",10-K,2021-03-04,0001053706-21-000008,crai
2021-03-11,105418,WEIS MARKETS INC,10-K,2021-03-11,0000105418-21-000015,wmk
2021-03-18,1054721,BSQUARE CORP /WA,10-K,2021-03-18,0001437749-21-006492,bsqr
2021-02-17,1054905,INNOSPEC INC.,10-K,2021-02-17,0001193125-21-046094,iosp
2021-02-23,1055160,"MFA FINANCIAL, INC.",10-K,2021-02-23,0001055160-21-000004,mfa-pc
2021-03-01,1055726,"INOVIO PHARMACEUTICALS, INC.",10-K,2021-03-01,0001055726-21-000018,ino
2021-03-26,1056285,"KIRKLAND'S, INC",10-K,2021-03-26,0001564590-21-015837,kirk
2021-02-26,1056288,"FEDERATED HERMES, INC.",10-K,2021-02-26,0001056288-21-000008,fhi
2021-02-25,105634,"EMCOR Group, Inc.",10-K,2021-02-25,0000105634-21-000044,eme
2021-03-19,1056358,MANNATECH INC,10-K,2021-03-19,0001056358-21-000020,mtex
2021-02-05,1056696,MANHATTAN ASSOCIATES INC,10-K,2021-02-05,0001564590-21-004542,manh
2021-02-22,1056903,AMERICAN STATES WATER CO,10-K,2021-02-22,0001056903-21-000021,awr
2021-03-16,1056943,PEOPLES FINANCIAL SERVICES CORP.,10-K,2021-03-16,0001558370-21-003060,pfis
2021-03-12,1057083,PC TEL INC,10-K,2021-03-12,0001564590-21-012819,pcti
2021-02-24,1057352,"COSTAR GROUP, INC.",10-K,2021-02-24,0001057352-21-000032,csgp
2021-03-12,1057379,"HACKETT GROUP, INC.",10-K,2021-03-12,0001564590-21-012796,hckt
2021-03-31,105744,"New Concept Energy, Inc.",10-K,2021-03-31,0001010549-21-000057,gbr
2021-03-01,1057706,FIRST BANCORP /PR/,10-K,2021-03-01,0001057706-21-000006,fbpro
2021-02-23,105770,WEST PHARMACEUTICAL SERVICES INC,10-K,2021-02-23,0000105770-21-000008,wst
2021-02-18,1057877,IDACORP INC,10-K,2021-02-18,0001057877-21-000036,ida
2021-03-16,1058057,MARVELL TECHNOLOGY GROUP LTD,10-K,2021-03-16,0001058057-21-000009,
2021-02-10,1058090,CHIPOTLE MEXICAN GRILL INC,10-K,2021-02-10,0001058090-21-000010,cmg
2021-02-12,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,10-K,2021-02-12,0001058290-21-000031,ctsh
2021-03-22,1058307,ORBSAT CORP,10-K,2021-03-22,0001493152-21-006558,osatw
2021-02-23,1058623,CUMULUS MEDIA INC,10-K,2021-02-23,0001058623-21-000045,cmls
2021-03-05,1058811,IMMERSION CORP,10-K,2021-03-05,0001628280-21-003998,immr
2021-03-12,1058867,GUARANTY BANCSHARES INC /TX/,10-K,2021-03-12,0001564590-21-012701,gnty
2021-02-25,1059142,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",10-K,2021-02-25,0001564590-21-008450,atax
2021-02-22,1059262,SP Plus Corp,10-K,2021-02-22,0001564590-21-007047,crlkp
2021-02-22,1059556,MOODYS CORP /DE/,10-K,2021-02-22,0001059556-21-000010,mco
2021-03-12,1060219,SALISBURY BANCORP INC,10-K,2021-03-12,0001554795-21-000070,sal
2021-02-23,1060224,LIFE STORAGE LP,10-K,2021-02-23,0001564590-21-007648,
2021-03-05,1060349,"GAMCO INVESTORS, INC. ET AL",10-K,2021-03-05,0001060349-21-000011,gbl
2021-02-24,1060386,"BRANDYWINE OPERATING PARTNERSHIP, L.P.",10-K,2021-02-24,0000790816-21-000008,
2021-02-23,1060391,"REPUBLIC SERVICES, INC.",10-K,2021-02-23,0001060391-21-000014,rsg
2021-02-12,1060736,Seagen Inc.,10-K,2021-02-12,0001060736-21-000012,sgen
2021-02-26,1060822,CARTERS INC,10-K,2021-02-26,0001060822-21-000006,cri
2021-02-24,1061027,SUNESIS PHARMACEUTICALS INC,10-K,2021-02-24,0001564590-21-007784,virx
2021-03-11,1061069,AVALON HOLDINGS CORP,10-K,2021-03-11,0001437749-21-005722,awx
2021-03-01,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,10-K,2021-03-01,0001061219-21-000009,epd
2021-02-10,1061630,"BLACKSTONE MORTGAGE TRUST, INC.",10-K,2021-02-10,0001193125-21-035299,bxmt
2021-02-25,1061937,HOST HOTELS & RESORTS L.P.,10-K,2021-02-25,0001564590-21-008676,
2021-02-26,1061983,CYTOKINETICS INC,10-K,2021-02-26,0001564590-21-009467,cytk
2021-03-30,1062128,"Artemis Therapeutics, Inc.",10-K,2021-03-30,0001178913-21-001229,atms
2021-02-12,1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,10-K,2021-02-12,0001062231-21-000013,axl
2021-03-31,1062506,ATLANTICA INC,10-K,2021-03-31,0001548123-21-000030,alda
2021-03-12,1062822,"LEXICON PHARMACEUTICALS, INC.",10-K,2021-03-12,0001062822-21-000013,lxrx
2021-03-29,1063344,HERSHA HOSPITALITY TRUST,10-K,2021-03-29,0001063344-21-000035,ht-pd
2021-02-25,1063537,RiceBran Technologies,10-K,2021-02-25,0001437749-21-004127,ribt
2021-02-25,1063761,SIMON PROPERTY GROUP INC /DE/,10-K,2021-02-25,0001558370-21-001700,spg-pj
2021-02-23,1064728,PEABODY ENERGY CORP,10-K,2021-02-23,0001064728-21-000008,btu
2021-03-22,1065059,CENTRUS ENERGY CORP,10-K,2021-03-22,0001065059-21-000009,leu
2021-03-31,1065078,NETWORK 1 TECHNOLOGIES INC,10-K,2021-03-31,0001072613-21-000329,ntip
2021-02-04,1065088,EBAY INC,10-K,2021-02-04,0001065088-21-000006,ebayl
2021-03-30,1065201,AMERINST INSURANCE GROUP LTD,10-K,2021-03-30,0001193125-21-099832,
2021-01-28,1065280,NETFLIX INC,10-K,2021-01-28,0001065280-21-000040,nflx
2021-03-12,106532,WEYCO GROUP INC,10-K,2021-03-12,0001104659-21-035462,weys
2021-02-25,1065332,NIC INC,10-K,2021-02-25,0001065332-21-000005,
2021-02-19,106535,WEYERHAEUSER CO,10-K,2021-02-19,0001564590-21-006960,wy
2021-02-26,1065696,LKQ CORP,10-K,2021-02-26,0001065696-21-000010,lkq
2021-02-26,1065837,SKECHERS USA INC,10-K,2021-02-26,0001564590-21-009442,skx
2021-02-17,1066247,REGENCY CENTERS LP,10-K,2021-02-17,0001564590-21-006390,
2021-02-11,106640,WHIRLPOOL CORP /DE/,10-K,2021-02-11,0000106640-21-000022,whr
2021-02-24,1066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,10-K,2021-02-24,0001066605-21-000014,hsii
2021-03-25,1066656,Ceres Classic L.P.,10-K,2021-03-25,0001193125-21-094035,
2021-03-26,1066684,THEGLOBE COM INC,10-K,2021-03-26,0001104659-21-042359,tglo
2021-03-26,1066764,"Spine Injury Solutions, Inc",10-K,2021-03-26,0001185185-21-000395,spin
2021-02-25,1067063,MACK CALI REALTY L P,10-K,2021-02-25,0001562762-21-000063,
2021-01-27,1067701,"UNITED RENTALS, INC.",10-K,2021-01-27,0001067701-21-000008,uri
2021-03-01,1067837,ENTERCOM COMMUNICATIONS CORP,10-K,2021-03-01,0001628280-21-003544,aud
2021-03-01,1067983,BERKSHIRE HATHAWAY INC,10-K,2021-03-01,0001564590-21-009611,brk-b
2021-03-15,1068148,PARK OHIO INDUSTRIES INC/OH,10-K,2021-03-15,0001068148-21-000012,
2021-03-23,1068689,"Data443 Risk Mitigation, Inc.",10-K,2021-03-23,0001493152-21-006652,atds
2021-02-26,1068851,PROSPERITY BANCSHARES INC,10-K,2021-02-26,0001564590-21-009500,pb
2021-02-26,1068875,"BLUCORA, INC.",10-K,2021-02-26,0001068875-21-000047,bcor
2021-02-26,1069157,EAST WEST BANCORP INC,10-K,2021-02-26,0001069157-21-000009,ewbc
2021-02-26,1069183,"AXON ENTERPRISE, INC.",10-K,2021-02-26,0001558370-21-001873,axon
2021-02-16,1069202,LENNOX INTERNATIONAL INC,10-K,2021-02-16,0001069202-21-000007,lii
2021-02-25,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",10-K,2021-02-25,0001069258-21-000009,ktos
2021-03-01,1069308,Acer Therapeutics Inc.,10-K,2021-03-01,0001564590-21-009909,acer
2021-03-31,1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,10-K,2021-03-31,0001493152-21-007436,fsi
2021-03-23,1069530,CASSAVA SCIENCES INC,10-K,2021-03-23,0001069530-21-000020,sava
2021-03-08,1069680,"Hannover House, Inc.",10-K,2021-03-08,0001493152-21-005568,hhse
2021-02-22,1069878,TREX CO INC,10-K,2021-02-22,0001193125-21-050916,trex
2021-03-29,1069996,FedNat Holding Co,10-K,2021-03-29,0001069996-21-000048,fnhc
2021-03-31,1070050,AppTech Corp.,10-K,2021-03-31,0001575705-21-000156,apcx
2021-02-25,1070081,"PTC THERAPEUTICS, INC.",10-K,2021-02-25,0001070081-21-000009,ptct
2021-02-26,1070154,STERLING BANCORP,10-K,2021-02-26,0001070154-21-000008,stl-pa
2021-03-31,1070235,BLACKBERRY Ltd,10-K,2021-03-31,0001070235-21-000029,bb
2021-03-15,1070296,FIRST CAPITAL INC,10-K,2021-03-15,0001171843-21-001776,fcap
2021-02-09,1070412,CNX Resources Corp,10-K,2021-02-09,0001070412-21-000016,cnx
2021-03-01,1070423,PLAINS ALL AMERICAN PIPELINE LP,10-K,2021-03-01,0001070423-21-000008,paa
2021-02-25,1070494,ACADIA PHARMACEUTICALS INC,10-K,2021-02-25,0001564590-21-008372,acad
2021-03-23,1070680,CF BANKSHARES INC.,10-K,2021-03-23,0001070680-21-000007,cfbk
2021-02-25,1070750,"HOST HOTELS & RESORTS, INC.",10-K,2021-02-25,0001564590-21-008676,hst
2021-02-22,1070985,"CoreCivic, Inc.",10-K,2021-02-22,0001564590-21-007050,cxw
2021-03-19,1071236,RED RIVER BANCSHARES INC,10-K,2021-03-19,0001071236-21-000035,rrbi
2021-03-12,1071255,"GOLDEN ENTERTAINMENT, INC.",10-K,2021-03-12,0001071255-21-000013,gden
2021-02-22,1071739,CENTENE CORP,10-K,2021-02-22,0001071739-21-000039,cnc
2021-03-10,1071993,CONTANGO OIL & GAS CO,10-K,2021-03-10,0001558370-21-002664,mcf
2021-03-31,1072379,NORTHWEST BIOTHERAPEUTICS INC,10-K,2021-03-31,0001104659-21-044832,nwbo
2021-03-29,1072627,KINGSWAY FINANCIAL SERVICES INC,10-K,2021-03-29,0001072627-21-000022,kfsyf
2021-02-24,107263,"WILLIAMS COMPANIES, INC.",10-K,2021-02-24,0000107263-21-000006,wmb
2021-02-24,1073429,"U.S. CONCRETE, INC.",10-K,2021-02-24,0001073429-21-000055,uscr
2021-03-10,1074902,LCNB CORP,10-K,2021-03-10,0001074902-21-000040,lcnb
2021-02-25,1075415,DIVERSIFIED HEALTHCARE TRUST,10-K,2021-02-25,0001075415-21-000005,dhcnl
2021-02-24,1075531,Booking Holdings Inc.,10-K,2021-02-24,0001075531-21-000019,bkng
2021-02-24,1075607,TC PIPELINES LP,10-K,2021-02-24,0001628280-21-003065,
2021-03-12,1075706,CITIZENS HOLDING CO /MS/,10-K,2021-03-12,0001193125-21-078829,cizn
2021-03-09,1075736,"Crexendo, Inc.",10-K,2021-03-09,0001654954-21-002518,cxdo
2021-03-30,1076682,"POLARITYTE, INC.",10-K,2021-03-30,0001493152-21-007159,pte
2021-03-01,1076930,NOVANTA INC,10-K,2021-03-01,0001564590-21-009673,novt
2021-02-25,1077183,NEOGENOMICS INC,10-K,2021-02-25,0001077183-21-000064,neo
2021-02-09,1077428,TEXAS CAPITAL BANCSHARES INC/TX,10-K,2021-02-09,0001077428-21-000013,tcbio
2021-03-15,1077561,"China Elite Information Co., Ltd.",10-K,2021-03-15,0001140361-21-008496,
2021-02-25,1077771,UMPQUA HOLDINGS CORP,10-K,2021-02-25,0001077771-21-000011,umpq
2021-02-25,107815,WISCONSIN ELECTRIC POWER CO,10-K,2021-02-25,0000107815-21-000081,welpm
2021-02-26,1078207,"NAUTILUS, INC.",10-K,2021-02-26,0001078207-21-000036,nls
2021-02-19,107832,WISCONSIN POWER & LIGHT CO,10-K,2021-02-19,0000352541-21-000022,
2021-02-25,107833,WISCONSIN PUBLIC SERVICE CORP,10-K,2021-02-25,0000107815-21-000083,
2021-02-25,1080014,"Innoviva, Inc.",10-K,2021-02-25,0001104659-21-028328,inva
2021-03-11,1080340,"MANHATTAN BRIDGE CAPITAL, INC",10-K,2021-03-11,0001493152-21-005781,loan
2021-03-30,1080657,"Presidio Property Trust, Inc.",10-K,2021-03-30,0001437749-21-007660,sqftp
2021-02-23,1080709,ARENA PHARMACEUTICALS INC,10-K,2021-02-23,0001564590-21-007609,arna
2021-03-01,1081316,BERKSHIRE HATHAWAY ENERGY CO,10-K,2021-03-01,0001081316-21-000011,
2021-03-30,1081745,"INTELLINETICS, INC.",10-K,2021-03-30,0001493152-21-007156,inlx
2021-03-05,1082038,DURECT CORP,10-K,2021-03-05,0001564590-21-011240,drrx
2021-03-16,1082324,VirnetX Holding Corp,10-K,2021-03-16,0001140361-21-008678,vhc
2021-02-24,1082554,UNITED THERAPEUTICS Corp,10-K,2021-02-24,0001082554-21-000008,uthr
2021-02-26,1082923,STAMPS.COM INC,10-K,2021-02-26,0001082923-21-000033,stmp
2021-03-03,1083301,IKONICS CORP,10-K,2021-03-03,0001437749-21-004835,iknx
2021-03-15,1083446,"Apollo Medical Holdings, Inc.",10-K,2021-03-15,0001628280-21-004679,ameh
2021-03-24,1083522,JONES SODA CO,10-K,2021-03-24,0001437749-21-007037,jsda
2021-03-26,1083643,"FAUQUIER BANKSHARES, INC.",10-K,2021-03-26,0001564590-21-015821,
2021-03-01,1084048,"J2 GLOBAL, INC.",10-K,2021-03-01,0001084048-21-000012,jcom
2021-03-31,1084267,"Mobiquity Technologies, Inc.",10-K,2021-03-31,0001683168-21-001154,mobq
2021-03-12,1084384,PARETEUM Corp,10-K,2021-03-12,0001104659-21-035333,teum
2021-03-25,1084554,LIGHTBRIDGE Corp,10-K,2021-03-25,0001477932-21-001671,ltbr
2021-03-30,1084577,CYREN Ltd.,10-K,2021-03-30,0001213900-21-018692,cyrn
2021-01-29,1084580,Jefferies Group LLC,10-K,2021-01-29,0001084580-21-000007,
2021-02-24,1084961,ENCORE CAPITAL GROUP INC,10-K,2021-02-24,0001084961-21-000017,ecpg
2021-03-31,1084991,NATURAL GAS SERVICES GROUP INC,10-K,2021-03-31,0001084991-21-000026,ngs
2021-03-29,1085243,"VirTra, Inc",10-K,2021-03-29,0001493152-21-007053,vtsi
2021-02-26,1085392,PUGET ENERGY INC /WA,10-K,2021-02-26,0001085392-21-000011,
2021-02-25,1085869,PERFICIENT INC,10-K,2021-02-25,0001085869-21-000021,prft
2021-03-15,1085913,FARMERS & MERCHANTS BANCORP,10-K,2021-03-15,0001140361-21-008518,fmcb
2021-02-26,1086222,AKAMAI TECHNOLOGIES INC,10-K,2021-02-26,0001086222-21-000075,akam
2021-02-23,1086600,ALLIANCE RESOURCE PARTNERS LP,10-K,2021-02-23,0001558370-21-001419,arlp
2021-03-31,1086745,"AYRO, Inc.",10-K,2021-03-31,0001493152-21-007529,ayro
2021-03-31,1087022,ALR TECHNOLOGIES INC.,10-K,2021-03-31,0001721868-21-000179,alrt
2021-03-12,1087294,CUMBERLAND PHARMACEUTICALS INC,10-K,2021-03-12,0001628280-21-004654,cpix
2021-03-05,1087456,UNITED BANCSHARES INC/OH,10-K,2021-03-05,0001437749-21-005151,uboh
2021-02-25,108772,XEROX CORP,10-K,2021-02-25,0001770450-21-000013,
2021-03-30,1088034,"Usio, Inc.",10-K,2021-03-30,0001437749-21-007524,usio
2021-02-22,1088638,"MASTERMIND, INC.",10-K,2021-02-22,0001437749-21-003526,mmnd
2021-02-23,1088856,CORCEPT THERAPEUTICS INC,10-K,2021-02-23,0001628280-21-002861,cort
2021-03-24,1089063,"DICK'S SPORTING GOODS, INC.",10-K,2021-03-24,0001089063-21-000036,dks
2021-03-16,1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,10-K,2021-03-16,0001437749-21-006153,alsk
2021-02-12,1089748,HUNTSMAN INTERNATIONAL LLC,10-K,2021-02-12,0001437749-21-002772,
2021-03-03,1089819,Cleco Corporate Holdings LLC,10-K,2021-03-03,0001089819-21-000003,
2021-03-09,108985,YORK WATER CO,10-K,2021-03-09,0000108985-21-000022,yorw
2021-03-02,1089872,"GAIA, INC",10-K,2021-03-02,0001564590-21-010274,gaia
2021-03-31,1089907,SWK Holdings Corp,10-K,2021-03-31,0001552781-21-000167,swkh
2021-03-02,1090009,SOUTHERN FIRST BANCSHARES INC,10-K,2021-03-02,0001206774-21-000565,sfst
2021-02-17,1090012,DEVON ENERGY CORP/DE,10-K,2021-02-17,0001564590-21-006239,dvn
2021-03-31,1090396,TABLE TRAC INC,10-K,2021-03-31,0001437749-21-007795,tbtc
2021-02-26,1090425,LAMAR ADVERTISING CO/NEW,10-K,2021-02-26,0001564590-21-009276,lamr
2021-02-22,1090727,UNITED PARCEL SERVICE INC,10-K,2021-02-22,0001090727-21-000013,ups
2021-01-29,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",10-K,2021-01-29,0001091667-21-000022,chtr
2021-03-15,1091748,"Argo Group International Holdings, Ltd.",10-K,2021-03-15,0001628280-21-004668,argo-pa
2021-03-15,1091883,CIRCOR INTERNATIONAL INC,10-K,2021-03-15,0001091883-21-000005,cir
2021-02-04,1091907,WORLD WRESTLING ENTERTAINMENTINC,10-K,2021-02-04,0001091907-21-000009,wwe
2021-03-31,109198,TJX COMPANIES INC /DE/,10-K,2021-03-31,0000109198-21-000006,tjx
2021-03-31,1092570,FULLNET COMMUNICATIONS INC,10-K,2021-03-31,0001376474-21-000113,fulo
2021-03-11,1092662,"CHEMBIO DIAGNOSTICS, INC.",10-K,2021-03-11,0001140361-21-008210,cemi
2021-02-23,1092699,SPS COMMERCE INC,10-K,2021-02-23,0001564590-21-007614,spsc
2021-03-02,1093082,HUTTIG BUILDING PRODUCTS INC,10-K,2021-03-02,0001564590-21-010338,hbp
2021-02-11,1093557,DEXCOM INC,10-K,2021-02-11,0001093557-21-000024,dxcm
2021-03-19,1093672,PEOPLES BANCORP OF NORTH CAROLINA INC,10-K,2021-03-19,0001654954-21-003012,pebk
2021-02-25,109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",10-K,2021-02-25,0000109380-21-000082,zionp
2021-03-09,1094038,"Marker Therapeutics, Inc.",10-K,2021-03-09,0001104659-21-033855,mrkr
2021-03-31,1094084,TELKONET INC,10-K,2021-03-31,0001683168-21-001114,tkoi
2021-02-25,1094093,PROGRESS ENERGY INC,10-K,2021-02-25,0001326160-21-000063,
2021-02-26,1094285,TELEDYNE TECHNOLOGIES INC,10-K,2021-02-26,0001094285-21-000066,tdy
2021-03-01,1094831,"BGC Partners, Inc.",10-K,2021-03-01,0001564590-21-009638,bgcp
2021-03-01,1095073,EVEREST RE GROUP LTD,10-K,2021-03-01,0001095073-21-000006,re
2021-03-31,1095315,PFSWEB INC,10-K,2021-03-31,0001095315-21-000034,pfsw
2021-02-26,1095565,HEALTHSTREAM INC,10-K,2021-02-26,0001564590-21-008985,hstm
2021-02-23,1095651,ISTAR INC.,10-K,2021-02-23,0001095651-21-000006,star-pi
2021-02-22,1095981,"PLUS THERAPEUTICS, INC.",10-K,2021-02-22,0001564590-21-007165,pstv
2021-03-02,1096056,LUXFER HOLDINGS PLC,10-K,2021-03-02,0001096056-21-000010,lxfr
2021-02-19,1096343,MARKEL CORP,10-K,2021-02-19,0001096343-21-000032,mkl
2021-03-29,1096934,"ENTERPRISE DIVERSIFIED, INC.",10-K,2021-03-29,0001437749-21-007466,syte
2021-03-30,1096938,"United Health Products, Inc.",10-K,2021-03-30,0001477932-21-001799,ueec
2021-02-26,1097149,ALIGN TECHNOLOGY INC,10-K,2021-02-26,0001097149-21-000007,algn
2021-02-16,1097864,ON SEMICONDUCTOR CORP,10-K,2021-02-16,0001628280-21-002219,on
2021-03-23,1098009,America Great Health,10-K,2021-03-23,0001185185-21-000363,aagh
2021-03-30,1098146,PATRIOT NATIONAL BANCORP INC,10-K,2021-03-30,0001437749-21-007624,pnbk
2021-03-19,1098151,FIDELITY D & D BANCORP INC,10-K,2021-03-19,0001098151-21-000013,fdbc
2021-03-01,1098296,MIDAMERICAN FUNDING LLC,10-K,2021-03-01,0001081316-21-000011,
2021-03-25,1098880,IntelGenx Technologies Corp.,10-K,2021-03-25,0001062993-21-002995,igxt
2021-03-16,1098972,AGENUS INC,10-K,2021-03-16,0001564590-21-013619,agen
2021-02-19,1099160,BEASLEY BROADCAST GROUP INC,10-K,2021-02-19,0001193125-21-048932,bbgi
2021-02-19,1099219,METLIFE INC,10-K,2021-02-19,0001099219-21-000050,met-pf
2021-03-01,1099590,MERCADOLIBRE INC,10-K,2021-03-01,0001562762-21-000079,meli
2021-02-12,1099800,Edwards Lifesciences Corp,10-K,2021-02-12,0001099800-21-000007,ew
2021-02-24,110019,NORTHWEST PIPELINE LLC,10-K,2021-02-24,0000110019-21-000003,
2021-01-22,1100397,"Advaxis, Inc.",10-K,2021-01-22,0001493152-21-001656,adxs
2021-02-17,1100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",10-K,2021-02-17,0001100682-21-000005,crl
2021-02-25,1101026,"Zivo Bioscience, Inc.",10-K,2021-02-25,0001078782-21-000172,zivow
2021-02-26,1101215,ALLIANCE DATA SYSTEMS CORP,10-K,2021-02-26,0001101215-21-000036,ads
2021-02-19,1101239,EQUINIX INC,10-K,2021-02-19,0001628280-21-002563,eqix
2021-02-05,1101302,ENTEGRIS INC,10-K,2021-02-05,0001101302-21-000011,entg
2021-03-26,1101433,QUOTEMEDIA INC,10-K,2021-03-26,0001654954-21-003312,qmci
2021-03-11,1101680,DZS INC.,10-K,2021-03-11,0001564590-21-012566,dzsi
2021-02-26,1102112,PACWEST BANCORP,10-K,2021-02-26,0001628280-21-003477,pacw
2021-03-26,1102238,AMERICAN REALTY INVESTORS INC,10-K,2021-03-26,0001102238-21-000003,arl
2021-03-25,1102432,"VIKING ENERGY GROUP, INC.",10-K,2021-03-25,0001477932-21-001656,vkin
2021-03-08,1102993,LIVEPERSON INC,10-K,2021-03-08,0001102993-21-000031,lpsn
2021-03-11,1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,10-K,2021-03-11,0001103021-21-000029,bdsi
2021-03-16,1103833,"Crown Equity Holdings, Inc.",10-K,2021-03-16,0001477932-21-001456,crwe
2021-02-05,1103982,"Mondelez International, Inc.",10-K,2021-02-05,0001103982-21-000004,mdlz
2021-03-25,1104038,"VerifyMe, Inc.",10-K,2021-03-25,0001214659-21-003448,vrmew
2021-03-05,1104462,New Century Resources Corp,10-K,2021-03-05,0001096906-21-000417,ncre
2021-03-12,1104485,"NORTHERN OIL & GAS, INC.",10-K,2021-03-12,0001104485-21-000026,nog
2021-02-25,1104506,INSMED Inc,10-K,2021-02-25,0001104506-21-000005,insm
2021-02-18,1104657,MATERION Corp,10-K,2021-02-18,0001104657-21-000010,mtrn
2021-02-26,110471,WOLVERINE WORLD WIDE INC /DE/,10-K,2021-02-26,0000110471-21-000008,www
2021-03-30,1104855,"Support.com, Inc.",10-K,2021-03-30,0001654954-21-003471,sprt
2021-03-26,1106644,"CHINA PHARMA HOLDINGS, INC.",10-K,2021-03-26,0001213900-21-017981,cphi
2021-03-15,1107280,OCULUS VISIONTECH INC.,10-K,2021-03-15,0001437749-21-006065,ovtz
2021-03-01,1107421,ZIOPHARM ONCOLOGY INC,10-K,2021-03-01,0001193125-21-063387,ziop
2021-02-22,1107843,"QUALYS, INC.",10-K,2021-02-22,0001437749-21-003648,qlys
2021-02-18,1108109,COMMUNITY HEALTH SYSTEMS INC,10-K,2021-02-18,0001564590-21-006686,cyh
2021-03-01,1108134,BERKSHIRE HILLS BANCORP INC,10-K,2021-03-01,0001108134-21-000007,bhlb
2021-03-16,1108205,CURIS INC,10-K,2021-03-16,0001108205-21-000003,cris
2021-03-18,1108236,AMERICAN RIVER BANKSHARES,10-K,2021-03-18,0001019056-21-000204,amrb
2021-03-17,1108320,SMTC CORP,10-K,2021-03-17,0001564590-21-013718,
2021-03-29,1108348,CITIBANK CREDIT CARD ISSUANCE TRUST,10-K,2021-03-29,0001193125-21-098187,
2021-03-01,1108426,PNM RESOURCES INC,10-K,2021-03-01,0001108426-21-000010,pnm
2021-03-17,1108524,"SALESFORCE.COM, INC.",10-K,2021-03-17,0001108524-21-000014,crm
2021-03-30,1108630,Live Current Media Inc.,10-K,2021-03-30,0001062993-21-003128,livc
2021-02-24,1108827,"QEP RESOURCES, INC.",10-K,2021-02-24,0001108827-21-000012,
2021-03-30,1108967,"Orbital Energy Group, Inc.",10-K,2021-03-30,0001437749-21-007559,oeg
2021-03-31,1109189,"BASIC ENERGY SERVICES, INC.",10-K,2021-03-31,0001109189-21-000033,basww
2021-03-01,1109242,HANMI FINANCIAL CORP,10-K,2021-03-01,0001564590-21-009898,hafc
2021-03-01,1109354,BRUKER CORP,10-K,2021-03-01,0001104659-21-029938,brkr
2021-02-24,1109357,EXELON CORP,10-K,2021-02-24,0001109357-21-000022,exc
2021-02-11,1109448,ALLIANCEBERNSTEIN L.P.,10-K,2021-02-11,0001109448-21-000006,
2021-03-15,1109546,PACIFIC MERCANTILE BANCORP,10-K,2021-03-15,0001109546-21-000005,pmbc
2021-03-30,1110607,"Deep Down, Inc.",10-K,2021-03-30,0001683168-21-001100,dpdw
2021-03-30,1110611,ON24 INC.,10-K,2021-03-30,0001564590-21-016284,ontf
2021-03-29,1110795,METLIFE POLICYHOLDER TRUST,10-K,2021-03-29,0000937834-21-000011,
2021-02-17,1110803,"ILLUMINA, INC.",10-K,2021-02-17,0001110803-21-000015,ilmn
2021-02-25,1110805,NuStar Energy L.P.,10-K,2021-02-25,0001110805-21-000009,nss
2021-02-18,1111335,VISTEON CORP,10-K,2021-02-18,0001111335-21-000006,vc
2021-02-17,1111711,NISOURCE INC.,10-K,2021-02-17,0001111711-21-000010,nimc
2021-03-31,1111741,DYNARESOURCE INC,10-K,2021-03-31,0001654954-21-003661,dynr
2021-02-22,1111928,IPG PHOTONICS CORP,10-K,2021-02-22,0001111928-21-000026,ipgp
2021-03-16,1113148,"INFINITY PHARMACEUTICALS, INC.",10-K,2021-03-16,0001113148-21-000007,infi
2021-02-11,1113169,PRICE T ROWE GROUP INC,10-K,2021-02-11,0001113169-21-000006,trow
2021-02-26,1113232,AXCELIS TECHNOLOGIES INC,10-K,2021-02-26,0001558370-21-001972,acls
2021-03-23,1113513,"MobileSmith, Inc.",10-K,2021-03-23,0001654954-21-003131,most
